Recipe Key,recipe_wearable_leather_arms_pilgrim_0_t3_common
Recipe Name,Pilgrim's Bracers III
Skill,skill_leatherworking
UnlockAtSkillLevel,13
SkillDifficulty,27
XPMultiplier,3.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,542,589,636,20,43
14,4%,519,564,609,20,42
15,4%,496,539,583,20,41
16,4%,473,515,556,20,40
17,5%,451,490,529,20,45
18,9%,428,465,502,21,63
19,16%,405,440,475,22,89
20,26%,382,415,449,23,124
21,39%,359,391,422,24,167
22,54%,337,366,395,25,209
23,68%,314,341,368,26,241
24,80%,291,316,341,27,258
25,88%,268,291,315,28,259
26,93%,245,267,288,29,250
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
