Recipe Key,recipe_wearable_leather_legs_hunter_tn_t4_uncommon
Recipe Name,Hunter's Trousers of Binding Roots IV
Skill,skill_leatherworking
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,5.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,1038,1129,1219,20,64
22,4%,996,1083,1170,20,63
23,4%,954,1037,1120,20,61
24,4%,912,992,1071,20,59
25,4%,871,946,1022,20,57
26,5%,829,901,973,21,68
27,9%,787,855,923,22,100
28,16%,745,809,874,23,149
29,26%,703,764,825,24,215
30,39%,661,718,776,25,295
31,54%,619,673,726,26,375
32,68%,577,627,677,27,436
33,80%,535,581,628,28,469
34,88%,493,536,579,29,474
35,93%,451,490,529,30,458
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
