Recipe Key,recipe_wearable_leather_legs_templar_lgm_t1_common
Recipe Name,Vanguard's Breeches of Holy Strikes
Skill,skill_leatherworking
UnlockAtSkillLevel,2
SkillDifficulty,5
XPMultiplier,1.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
2,80%,105,114,124,20,95
3,88%,97,106,114,20,95
4,93%,89,97,105,20,91
5,100%,16,17,18,,17
6,100%,12,13,14,,13
7,100%,8,9,10,,9
8,100%,5,5,5,,5
9,100%,1,1,1,,1
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14,100%,0,0,0,,0
15+,100%,0,0,0,,0
