Recipe Key,recipe_wearable_leather_chest_pilgrim_bol2_t3_uncommon
Recipe Name,Pilgrim's Jerkin III
Skill,skill_leatherworking
UnlockAtSkillLevel,11
SkillDifficulty,24
XPMultiplier,3.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
11,4%,609,662,715,20,46
12,4%,583,634,684,20,45
13,4%,556,605,653,20,43
14,5%,530,576,622,20,50
15,9%,503,547,591,20,70
16,16%,477,518,560,20,100
17,26%,450,490,529,20,141
18,39%,424,461,498,20,192
19,54%,397,432,467,21,243
20,68%,371,403,435,22,282
21,80%,344,374,404,23,303
22,88%,318,346,373,24,306
23,93%,291,317,342,25,296
24,100%,33,36,39,,36
25,100%,29,32,35,,32
26,100%,26,28,30,,28
27,100%,22,24,26,,24
28,100%,18,20,22,,20
29,100%,15,16,17,,16
30,100%,11,12,13,,12
31,100%,7,8,9,,8
32,100%,4,4,4,,4
33,100%,0,0,0,,0
34+,100%,0,0,0,,0
