Recipe Key,recipe_wearable_leather_feet_pilgrim_boj2_t4_uncommon
Recipe Name,Pilgrim's Marchers IV
Skill,skill_leatherworking
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,6.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1111,1208,1304,20,68
23,4%,1066,1159,1252,20,66
24,4%,1021,1110,1199,20,64
25,4%,976,1061,1146,20,62
26,4%,932,1013,1094,20,60
27,5%,887,964,1041,21,71
28,9%,842,915,988,22,106
29,16%,797,866,935,23,158
30,26%,752,817,883,24,229
31,39%,707,769,830,25,315
32,54%,662,720,777,26,400
33,68%,617,671,725,27,466
34,80%,572,622,672,28,502
35,88%,528,573,619,29,507
36,93%,483,525,567,30,490
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
