Recipe Key,recipe_wearable_leather_chest_templar_as_t4_rare
Recipe Name,Vanguard's Surcoat of Divine Fervor IV
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,13.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4674,5081,5487,20,222
1,4%,4576,4974,5372,20,218
2,4%,4478,4868,5257,20,214
3,4%,4380,4761,5142,20,210
4,4%,4283,4655,5027,20,205
5,4%,4185,4549,4912,21,202
6,4%,4087,4442,4798,22,199
7,4%,3989,4336,4683,23,196
8,4%,3891,4229,4568,24,192
9,4%,3793,4123,4453,25,189
10,4%,3695,4017,4338,26,186
11,4%,3597,3910,4223,27,182
12,4%,3499,3804,4108,28,179
13,4%,3402,3697,3993,29,176
14,4%,3304,3591,3878,30,172
15,4%,3206,3485,3763,31,169
16,4%,3108,3378,3648,32,166
17,4%,3010,3272,3534,33,163
18,4%,2912,3165,3419,34,159
19,4%,2814,3059,3304,35,156
20,4%,2716,2953,3189,36,153
21,4%,2619,2846,3074,37,149
22,4%,2521,2740,2959,38,146
23,4%,2423,2633,2844,39,143
24,4%,2325,2527,2729,40,139
25,4%,2227,2421,2614,41,136
26,4%,2129,2314,2499,42,133
27,4%,2031,2208,2384,43,130
28,5%,1933,2101,2270,44,154
29,9%,1835,1995,2155,45,228
30,16%,1738,1889,2040,46,340
31,26%,1640,1782,1925,47,495
32,39%,1542,1676,1810,48,682
33,54%,1444,1569,1695,49,869
34,68%,1346,1463,1580,50,1014
35,80%,1248,1357,1465,50,1092
36,88%,1150,1250,1350,50,1104
37,93%,1052,1144,1235,50,1067
38,100%,46,50,54,,50
39,100%,42,46,50,,46
40,100%,39,42,45,,42
41,100%,35,38,41,,38
42,100%,31,34,37,,34
43,100%,28,30,32,,30
44,100%,24,26,28,,26
45,100%,20,22,24,,22
46,100%,17,18,19,,18
47,100%,13,14,15,,14
48+,100%,9,10,11,,10
