Recipe Key,recipe_wearable_leather_legs_hunter_tn_t3_common
Recipe Name,Hunter's Trousers of Binding Roots III
Skill,skill_leatherworking
UnlockAtSkillLevel,10
SkillDifficulty,23
XPMultiplier,2.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
10,4%,440,478,517,20,38
11,4%,421,458,494,20,38
12,4%,402,437,472,20,37
13,5%,383,416,449,20,41
14,9%,364,395,427,20,55
15,16%,344,374,404,20,77
16,26%,325,354,382,20,106
17,39%,306,333,359,20,142
18,54%,287,312,337,21,178
19,68%,268,291,314,22,206
20,80%,249,270,292,23,220
21,88%,230,250,270,24,222
22,93%,210,229,247,25,214
23,100%,32,35,38,,35
24,100%,29,31,33,,31
25,100%,25,27,29,,27
26,100%,21,23,25,,23
27,100%,17,19,21,,19
28,100%,14,15,16,,15
29,100%,10,11,12,,11
30,100%,6,7,8,,7
31,100%,3,3,3,,3
32,100%,0,0,0,,0
33+,100%,0,0,0,,0
