Recipe Key,recipe_wearable_leather_chest_pilgrim_bol2_t4_rare
Recipe Name,Pilgrim's Jerkin IV
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,37
XPMultiplier,12.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4232,4600,4968,20,203
1,4%,4142,4502,4862,20,199
2,4%,4051,4403,4756,20,195
3,4%,3961,4305,4649,20,191
4,4%,3870,4207,4543,20,187
5,4%,3780,4108,4437,21,184
6,4%,3689,4010,4331,22,182
7,4%,3598,3911,4224,23,179
8,4%,3508,3813,4118,24,176
9,4%,3417,3715,4012,25,173
10,4%,3327,3616,3905,26,170
11,4%,3236,3518,3799,27,167
12,4%,3146,3419,3693,28,164
13,4%,3055,3321,3587,29,161
14,4%,2965,3223,3480,30,158
15,4%,2874,3124,3374,31,155
16,4%,2784,3026,3268,32,152
17,4%,2693,2927,3162,33,149
18,4%,2603,2829,3055,34,146
19,4%,2512,2731,2949,35,143
20,4%,2422,2632,2843,36,140
21,4%,2331,2534,2737,37,137
22,4%,2241,2435,2630,38,134
23,4%,2150,2337,2524,39,131
24,4%,2060,2239,2418,40,128
25,4%,1969,2140,2311,41,125
26,4%,1878,2042,2205,42,122
27,5%,1788,1943,2099,43,145
28,9%,1697,1845,1993,44,213
29,16%,1607,1747,1886,45,317
30,26%,1516,1648,1780,46,460
31,39%,1426,1550,1674,47,633
32,54%,1335,1451,1568,48,805
33,68%,1245,1353,1461,49,938
34,80%,1154,1255,1355,50,1010
35,88%,1064,1156,1249,50,1021
36,93%,973,1058,1142,50,987
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
