Recipe Key,recipe_wearable_leather_chest_hunter_a_t4_rare
Recipe Name,Hunter's Jerkin of the Hidden Fang IV
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,12.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4498,4890,5281,20,215
1,4%,4404,4787,5170,20,211
2,4%,4310,4685,5060,20,207
3,4%,4216,4582,4949,20,202
4,4%,4122,4480,4838,20,198
5,4%,4027,4378,4728,21,195
6,4%,3933,4275,4617,22,192
7,4%,3839,4173,4507,23,189
8,4%,3745,4070,4396,24,186
9,4%,3651,3968,4285,25,183
10,4%,3556,3866,4175,26,180
11,4%,3462,3763,4064,27,176
12,4%,3368,3661,3954,28,173
13,4%,3274,3558,3843,29,170
14,4%,3180,3456,3732,30,167
15,4%,3085,3354,3622,31,164
16,4%,2991,3251,3511,32,161
17,4%,2897,3149,3401,33,158
18,4%,2803,3046,3290,34,154
19,4%,2708,2944,3180,35,151
20,4%,2614,2842,3069,36,148
21,4%,2520,2739,2958,37,145
22,4%,2426,2637,2848,38,142
23,4%,2332,2534,2737,39,139
24,4%,2237,2432,2627,40,136
25,4%,2143,2330,2516,41,133
26,4%,2049,2227,2405,42,129
27,4%,1955,2125,2295,43,126
28,5%,1861,2022,2184,44,150
29,9%,1766,1920,2074,45,221
30,16%,1672,1818,1963,46,329
31,26%,1578,1715,1852,47,478
32,39%,1484,1613,1742,48,658
33,54%,1390,1510,1631,49,837
34,68%,1295,1408,1521,50,976
35,80%,1201,1306,1410,50,1051
36,88%,1107,1203,1299,50,1063
37,93%,1013,1101,1189,50,1027
38,100%,46,50,54,,50
39,100%,42,46,50,,46
40,100%,39,42,45,,42
41,100%,35,38,41,,38
42,100%,31,34,37,,34
43,100%,28,30,32,,30
44,100%,24,26,28,,26
45,100%,20,22,24,,22
46,100%,17,18,19,,18
47,100%,13,14,15,,14
48+,100%,9,10,11,,10
