Recipe Key,recipe_wearable_leather_chest_pilgrim_bol_t1_common
Recipe Name,Pilgrim's Jerkin
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,3
XPMultiplier,1.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,80%,105,114,124,20,95
1,88%,97,106,114,20,95
2,93%,89,97,105,20,91
3,100%,14,15,16,,15
4,100%,10,11,12,,11
5,100%,6,7,8,,7
6,100%,3,3,3,,3
7,100%,0,0,0,,0
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13+,100%,0,0,0,,0
