Recipe Key,recipe_wearable_leather_chest_pilgrim_bol2_t3_rare
Recipe Name,Pilgrim's Jerkin III
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,27
XPMultiplier,8.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2245,2440,2635,20,117
1,4%,2184,2374,2564,20,114
2,4%,2123,2307,2492,20,111
3,4%,2062,2241,2420,20,109
4,4%,2001,2175,2349,20,106
5,4%,1940,2108,2277,21,104
6,4%,1878,2042,2205,22,103
7,4%,1817,1975,2133,23,101
8,4%,1756,1909,2062,24,99
9,4%,1695,1843,1990,25,98
10,4%,1634,1776,1918,26,96
11,4%,1573,1710,1847,27,94
12,4%,1512,1643,1775,28,93
13,4%,1451,1577,1703,29,91
14,4%,1390,1511,1631,30,89
15,4%,1329,1444,1560,31,88
16,4%,1268,1378,1488,32,86
17,5%,1206,1311,1416,33,101
18,9%,1145,1245,1345,34,148
19,16%,1084,1179,1273,35,218
20,26%,1023,1112,1201,36,314
21,39%,962,1046,1129,37,430
22,54%,901,979,1058,38,546
23,68%,840,913,986,39,635
24,80%,779,847,914,40,683
25,88%,718,780,843,41,690
26,93%,657,714,771,42,667
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
