Recipe Key,recipe_wearable_leather_legs_hunter_tn_t4_common
Recipe Name,Hunter's Trousers of Binding Roots IV
Skill,skill_leatherworking
UnlockAtSkillLevel,19
SkillDifficulty,33
XPMultiplier,3.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
19,4%,682,741,800,20,49
20,4%,653,710,767,20,48
21,4%,624,679,733,20,46
22,4%,596,647,699,20,45
23,5%,567,616,665,20,52
24,9%,538,585,632,21,74
25,16%,509,554,598,22,107
26,26%,481,523,564,23,152
27,39%,452,491,531,24,206
28,54%,423,460,497,25,260
29,68%,395,429,463,26,301
30,80%,366,398,430,27,323
31,88%,337,367,396,28,325
32,93%,309,335,362,29,314
33,100%,41,45,49,,45
34,100%,38,41,44,,41
35,100%,34,37,40,,37
36,100%,30,33,36,,33
37,100%,27,29,31,,29
38,100%,23,25,27,,25
39,100%,19,21,23,,21
40,100%,16,17,18,,17
41,100%,12,13,14,,13
42,100%,8,9,10,,9
43+,100%,5,5,5,,5
