Recipe Key,recipe_item_material_leather_pads
Recipe Name,Leather Pads
Skill,skill_leatherworking
UnlockAtSkillLevel,9
SkillDifficulty,22
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,372,405,437,20,35
10,4%,356,387,418,20,35
11,4%,340,370,399,20,34
12,5%,324,352,380,20,38
13,9%,308,334,361,20,50
14,16%,291,317,342,20,67
15,26%,275,299,323,20,92
16,39%,259,282,304,20,122
17,54%,243,264,285,21,152
18,68%,227,246,266,22,175
19,80%,210,229,247,23,187
20,88%,194,211,228,24,188
21,93%,178,194,209,25,182
22,100%,31,34,37,,34
23,100%,28,30,32,,30
24,100%,24,26,28,,26
25,100%,20,22,24,,22
26,100%,17,18,19,,18
27,100%,13,14,15,,14
28,100%,9,10,11,,10
29,100%,6,6,6,,6
30,100%,2,2,2,,2
31,100%,0,0,0,,0
32+,100%,0,0,0,,0
