Recipe Key,recipe_wearable_leather_legs_templar_lgm_t4_rare
Recipe Name,Vanguard's Breeches of Holy Strikes IV
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,39
XPMultiplier,13.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4772,5187,5602,20,227
1,4%,4674,5081,5487,20,222
2,4%,4576,4974,5372,20,218
3,4%,4478,4868,5257,20,214
4,4%,4380,4761,5142,20,210
5,4%,4283,4655,5027,21,206
6,4%,4185,4549,4912,22,203
7,4%,4087,4442,4798,23,200
8,4%,3989,4336,4683,24,196
9,4%,3891,4229,4568,25,193
10,4%,3793,4123,4453,26,190
11,4%,3695,4017,4338,27,187
12,4%,3597,3910,4223,28,183
13,4%,3499,3804,4108,29,180
14,4%,3402,3697,3993,30,177
15,4%,3304,3591,3878,31,173
16,4%,3206,3485,3763,32,170
17,4%,3108,3378,3648,33,167
18,4%,3010,3272,3534,34,164
19,4%,2912,3165,3419,35,160
20,4%,2814,3059,3304,36,157
21,4%,2716,2953,3189,37,154
22,4%,2619,2846,3074,38,150
23,4%,2521,2740,2959,39,147
24,4%,2423,2633,2844,40,144
25,4%,2325,2527,2729,41,140
26,4%,2227,2421,2614,42,137
27,4%,2129,2314,2499,43,134
28,4%,2031,2208,2384,44,131
29,5%,1933,2101,2270,45,155
30,9%,1835,1995,2155,46,229
31,16%,1738,1889,2040,47,341
32,26%,1640,1782,1925,48,496
33,39%,1542,1676,1810,49,683
34,54%,1444,1569,1695,50,869
35,68%,1346,1463,1580,50,1014
36,80%,1248,1357,1465,50,1092
37,88%,1150,1250,1350,50,1104
38,93%,1052,1144,1235,50,1067
39,100%,47,51,55,,51
40,100%,43,47,51,,47
41,100%,40,43,46,,43
42,100%,36,39,42,,39
43,100%,32,35,38,,35
44,100%,29,31,33,,31
45,100%,25,27,29,,27
46,100%,21,23,25,,23
47,100%,17,19,21,,19
48,100%,14,15,16,,15
49+,100%,10,11,12,,11
