Recipe Key,recipe_wearable_leather_chest_trickster_r_t3_common
Recipe Name,Trickster's Doublet of the Whiplash III
Skill,skill_leatherworking
UnlockAtSkillLevel,9
SkillDifficulty,22
XPMultiplier,2.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,423,460,497,20,38
10,4%,405,440,475,20,37
11,4%,386,420,454,20,36
12,5%,368,400,432,20,40
13,9%,350,380,410,20,54
14,16%,331,360,389,20,74
15,26%,313,340,367,20,103
16,39%,294,320,346,20,137
17,54%,276,300,324,21,171
18,68%,258,280,302,22,198
19,80%,239,260,281,23,212
20,88%,221,240,259,24,214
21,93%,202,220,238,25,206
22,100%,31,34,37,,34
23,100%,28,30,32,,30
24,100%,24,26,28,,26
25,100%,20,22,24,,22
26,100%,17,18,19,,18
27,100%,13,14,15,,14
28,100%,9,10,11,,10
29,100%,6,6,6,,6
30,100%,2,2,2,,2
31,100%,0,0,0,,0
32+,100%,0,0,0,,0
