Recipe Key,recipe_wearable_feet_leather_flat_shoes_01_founderspack
Recipe Name,Founders Shoes
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,2
XPMultiplier,2.53
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,88%,223,243,262,20,216
1,93%,205,223,240,20,208
2,100%,13,14,15,,14
3,100%,9,10,11,,10
4,100%,6,6,6,,6
5,100%,2,2,2,,2
6,100%,0,0,0,,0
7,100%,0,0,0,,0
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12+,100%,0,0,0,,0
