Recipe Key,recipe_activatable_foodcooked_bread_hpregen_10
Recipe Name,recipe_activatable_foodcooked_bread_hpregen_10
Skill,skill_baking
UnlockAtSkillLevel,5
SkillDifficulty,11
XPMultiplier,1.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
5,39%,254,276,298,35,129
6,54%,237,258,279,36,156
7,68%,221,240,259,37,175
8,80%,204,222,240,38,185
9,88%,188,204,220,39,184
10,93%,171,186,201,40,176
11,100%,24,26,28,,26
12,100%,21,23,25,,23
13,100%,18,20,22,,20
14,100%,16,17,18,,17
15,100%,13,14,15,,14
16,100%,10,11,12,,11
17,100%,7,8,9,,8
18,100%,5,5,5,,5
19,100%,2,2,2,,2
20,100%,0,0,0,,0
21+,100%,0,0,0,,0
