Recipe Key,recipe_wearable_jewellery_ring_poor_18
Recipe Name,recipe_wearable_jewellery_ring_poor_18
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,28
XPMultiplier,2.46
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1009,1097,1185,38,80
1,4%,982,1068,1153,39,80
2,4%,955,1038,1121,40,80
3,4%,928,1009,1089,41,80
4,4%,901,979,1057,42,79
5,4%,874,950,1026,43,79
6,4%,846,920,994,44,79
7,4%,819,891,962,45,79
8,4%,792,861,930,46,79
9,4%,765,831,898,47,78
10,4%,738,802,866,48,78
11,4%,711,772,834,49,78
12,4%,683,743,802,50,78
13,4%,656,713,770,50,77
14,4%,629,684,739,50,75
15,4%,602,654,707,50,74
16,4%,575,625,675,50,73
17,4%,548,595,643,50,72
18,5%,521,566,611,50,78
19,9%,493,536,579,50,96
20,16%,466,507,547,50,123
21,26%,439,477,515,50,160
22,39%,412,448,484,50,205
23,54%,385,418,452,50,249
24,68%,358,389,420,50,281
25,80%,330,359,388,50,296
26,88%,303,330,356,50,296
27,93%,276,300,324,50,283
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
