Recipe Key,recipe_wearable_jewellery_bracelet_poor_9
Recipe Name,recipe_wearable_jewellery_bracelet_poor_9
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,16
XPMultiplier,2.46
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,688,748,808,35,64
1,4%,661,718,776,36,63
2,4%,634,689,744,37,63
3,4%,607,659,712,38,63
4,4%,579,630,680,39,63
5,4%,552,600,648,40,62
6,5%,525,571,616,41,69
7,9%,498,541,584,42,89
8,16%,471,512,553,43,118
9,26%,444,482,521,44,157
10,39%,416,453,489,45,204
11,54%,389,423,457,46,249
12,68%,362,394,425,47,283
13,80%,335,364,393,48,300
14,88%,308,335,361,49,300
15,93%,281,305,329,50,287
16,100%,29,31,33,,31
17,100%,26,28,30,,28
18,100%,23,25,27,,25
19,100%,20,22,24,,22
20,100%,17,19,21,,19
21,100%,15,16,17,,16
22,100%,12,13,14,,13
23,100%,9,10,11,,10
24,100%,6,7,8,,7
25,100%,4,4,4,,4
26+,100%,1,1,1,,1
