Recipe Key,recipe_wearable_jewellery_bracelet_poor_25
Recipe Name,recipe_wearable_jewellery_bracelet_poor_25
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,3.02
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1573,1709,1846,38,105
1,4%,1539,1673,1807,39,104
2,4%,1506,1637,1768,40,104
3,4%,1473,1601,1729,41,103
4,4%,1439,1564,1690,42,103
5,4%,1406,1528,1650,43,102
6,4%,1373,1492,1611,44,102
7,4%,1339,1456,1572,45,101
8,4%,1306,1419,1533,46,101
9,4%,1273,1383,1494,47,100
10,4%,1239,1347,1455,48,100
11,4%,1206,1311,1416,49,99
12,4%,1172,1274,1376,50,99
13,4%,1139,1238,1337,50,98
14,4%,1106,1202,1298,50,96
15,4%,1072,1166,1259,50,95
16,4%,1039,1129,1220,50,93
17,4%,1006,1093,1181,50,92
18,4%,972,1057,1142,50,90
19,4%,939,1021,1102,50,89
20,4%,906,985,1063,50,87
21,4%,872,948,1024,50,86
22,4%,839,912,985,50,84
23,4%,806,876,946,50,83
24,4%,772,840,907,50,82
25,4%,739,803,868,50,80
26,4%,706,767,828,50,79
27,4%,672,731,789,50,77
28,5%,639,695,750,50,85
29,9%,606,658,711,50,107
30,16%,572,622,672,50,141
31,26%,539,586,633,50,188
32,39%,506,550,594,50,245
33,54%,472,513,554,50,300
34,68%,439,477,515,50,341
35,80%,406,441,476,50,362
36,88%,372,405,437,50,361
37,93%,339,368,398,50,346
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
