Recipe Key,recipe_wearable_jewellery_hat_common_24
Recipe Name,recipe_wearable_jewellery_hat_common_24
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,40
XPMultiplier,4.58
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2486,2702,2918,38,145
1,4%,2435,2647,2859,39,143
2,4%,2385,2592,2800,40,142
3,4%,2334,2537,2740,41,141
4,4%,2284,2482,2681,42,140
5,4%,2233,2427,2622,43,138
6,4%,2183,2372,2562,44,137
7,4%,2132,2317,2503,45,136
8,4%,2082,2263,2444,46,135
9,4%,2031,2208,2384,47,133
10,4%,1980,2153,2325,48,132
11,4%,1930,2098,2265,49,131
12,4%,1879,2043,2206,50,130
13,4%,1829,1988,2147,50,128
14,4%,1778,1933,2087,50,125
15,4%,1728,1878,2028,50,123
16,4%,1677,1823,1969,50,121
17,4%,1626,1768,1909,50,119
18,4%,1576,1713,1850,50,117
19,4%,1525,1658,1791,50,114
20,4%,1475,1603,1731,50,112
21,4%,1424,1548,1672,50,110
22,4%,1374,1493,1613,50,108
23,4%,1323,1438,1553,50,106
24,4%,1273,1383,1494,50,103
25,4%,1222,1328,1434,50,101
26,4%,1171,1273,1375,50,99
27,4%,1121,1218,1316,50,97
28,4%,1070,1163,1256,50,95
29,4%,1020,1108,1197,50,92
30,5%,969,1053,1138,50,104
31,9%,919,998,1078,50,139
32,16%,868,943,1019,50,193
33,26%,817,889,960,50,267
34,39%,767,834,900,50,355
35,54%,716,779,841,50,443
36,68%,666,724,782,50,510
37,80%,615,669,722,50,543
38,88%,565,614,663,50,545
39,93%,514,559,603,50,523
40,100%,51,55,59,,55
41,100%,48,52,56,,52
42,100%,45,49,53,,49
43,100%,42,46,50,,46
44,100%,40,43,46,,43
45,100%,37,40,43,,40
46,100%,34,37,40,,37
47,100%,31,34,37,,34
48,100%,29,31,33,,31
49,100%,26,28,30,,28
50+,100%,23,25,27,,25
