Recipe Key,recipe_wearable_jewellery_hat_common_18
Recipe Name,Golden Pearl Diadem
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,4.33
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1920,2087,2254,38,120
1,4%,1872,2035,2198,39,119
2,4%,1824,1983,2142,40,118
3,4%,1777,1931,2086,41,117
4,4%,1729,1879,2030,42,115
5,4%,1681,1827,1973,43,114
6,4%,1633,1775,1917,44,113
7,4%,1585,1723,1861,45,112
8,4%,1538,1671,1805,46,111
9,4%,1490,1619,1749,47,110
10,4%,1442,1567,1693,48,109
11,4%,1394,1516,1637,49,108
12,4%,1346,1464,1581,50,107
13,4%,1299,1412,1525,50,104
14,4%,1251,1360,1468,50,102
15,4%,1203,1308,1412,50,100
16,4%,1155,1256,1356,50,98
17,4%,1107,1204,1300,50,96
18,4%,1060,1152,1244,50,94
19,4%,1012,1100,1188,50,92
20,4%,964,1048,1132,50,90
21,5%,916,996,1076,50,101
22,9%,868,944,1019,50,134
23,16%,821,892,963,50,184
24,26%,773,840,907,50,254
25,39%,725,788,851,50,338
26,54%,677,736,795,50,420
27,68%,629,684,739,50,483
28,80%,582,632,683,50,514
29,88%,534,580,627,50,516
30,93%,486,528,571,50,495
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
