Recipe Key,recipe_wearable_jewellery_ring_poor_16
Recipe Name,recipe_wearable_jewellery_ring_poor_16
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,25
XPMultiplier,2.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,868,943,1018,38,74
1,4%,842,915,989,39,74
2,4%,817,888,959,40,74
3,4%,791,860,929,41,74
4,4%,766,833,899,42,74
5,4%,741,805,869,43,73
6,4%,715,777,840,44,73
7,4%,690,750,810,45,73
8,4%,664,722,780,46,73
9,4%,639,695,750,47,73
10,4%,614,667,720,48,73
11,4%,588,639,691,49,73
12,4%,563,612,661,50,72
13,4%,537,584,631,50,71
14,4%,512,557,601,50,70
15,5%,487,529,571,50,76
16,9%,461,501,542,50,92
17,16%,436,474,512,50,118
18,26%,411,446,482,50,152
19,39%,385,419,452,50,194
20,54%,360,391,422,50,234
21,68%,334,363,392,50,264
22,80%,309,336,363,50,278
23,88%,284,308,333,50,277
24,93%,258,281,303,50,264
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
