Recipe Key,recipe_wearable_jewellery_neck_poor_20
Recipe Name,Silver Opal Necklace
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,3.78
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1676,1822,1968,38,109
1,4%,1634,1777,1919,39,109
2,4%,1593,1731,1870,40,108
3,4%,1551,1686,1821,41,107
4,4%,1509,1641,1772,42,106
5,4%,1468,1595,1723,43,105
6,4%,1426,1550,1674,44,104
7,4%,1384,1504,1625,45,103
8,4%,1342,1459,1576,46,103
9,4%,1301,1414,1527,47,102
10,4%,1259,1368,1478,48,101
11,4%,1217,1323,1429,49,100
12,4%,1175,1278,1380,50,99
13,4%,1134,1232,1331,50,97
14,4%,1092,1187,1282,50,95
15,4%,1050,1142,1233,50,94
16,4%,1009,1096,1184,50,92
17,4%,967,1051,1135,50,90
18,4%,925,1005,1086,50,88
19,4%,883,960,1037,50,86
20,4%,842,915,988,50,85
21,5%,800,869,939,50,94
22,9%,758,824,890,50,123
23,16%,716,779,841,50,166
24,26%,675,733,792,50,227
25,39%,633,688,743,50,299
26,54%,591,643,694,50,370
27,68%,549,597,645,50,423
28,80%,508,552,596,50,450
29,88%,466,507,547,50,451
30,93%,424,461,498,50,432
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
