Recipe Key,recipe_wearable_jewellery_bracelet_poor_17
Recipe Name,recipe_wearable_jewellery_bracelet_poor_17
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,27
XPMultiplier,2.77
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1106,1202,1298,38,85
1,4%,1075,1169,1262,39,84
2,4%,1045,1136,1227,40,84
3,4%,1014,1102,1191,41,83
4,4%,984,1069,1155,42,83
5,4%,953,1036,1119,43,83
6,4%,923,1003,1083,44,82
7,4%,892,970,1047,45,82
8,4%,861,936,1011,46,82
9,4%,831,903,975,47,81
10,4%,800,870,939,48,81
11,4%,770,837,903,49,81
12,4%,739,803,868,50,80
13,4%,708,770,832,50,79
14,4%,678,737,796,50,77
15,4%,647,704,760,50,76
16,4%,617,670,724,50,75
17,5%,586,637,688,50,81
18,9%,556,604,652,50,102
19,16%,525,571,616,50,133
20,26%,494,537,580,50,176
21,39%,464,504,544,50,227
22,54%,433,471,509,50,277
23,68%,403,438,473,50,314
24,80%,372,404,437,50,333
25,88%,341,371,401,50,332
26,93%,311,338,365,50,318
27,100%,39,42,45,,42
28,100%,36,39,42,,39
29,100%,33,36,39,,36
30,100%,30,33,36,,33
31,100%,28,30,32,,30
32,100%,25,27,29,,27
33,100%,22,24,26,,24
34,100%,19,21,23,,21
35,100%,17,18,19,,18
36,100%,14,15,16,,15
37+,100%,11,12,13,,12
