Recipe Key,recipe_wearable_jewellery_earring_common_13
Recipe Name,recipe_wearable_jewellery_earring_common_13
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,25
XPMultiplier,2.56
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,966,1050,1134,38,78
1,4%,937,1019,1100,39,78
2,4%,909,988,1067,40,78
3,4%,881,957,1034,41,78
4,4%,853,927,1001,42,77
5,4%,824,896,968,43,77
6,4%,796,865,935,44,77
7,4%,768,835,901,45,77
8,4%,740,804,868,46,76
9,4%,711,773,835,47,76
10,4%,683,742,802,48,76
11,4%,655,712,769,49,76
12,4%,626,681,735,50,75
13,4%,598,650,702,50,74
14,4%,570,620,669,50,73
15,5%,542,589,636,50,79
16,9%,513,558,603,50,98
17,16%,485,527,570,50,126
18,26%,457,497,536,50,165
19,39%,429,466,503,50,212
20,54%,400,435,470,50,258
21,68%,372,404,437,50,292
22,80%,344,374,404,50,308
23,88%,316,343,370,50,307
24,93%,287,312,337,50,294
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
