Recipe Key,recipe_wearable_jewellery_bracelet_common_16
Recipe Name,recipe_wearable_jewellery_bracelet_common_16
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,29
XPMultiplier,2.77
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1167,1269,1370,38,87
1,4%,1137,1235,1334,39,87
2,4%,1106,1202,1298,40,86
3,4%,1075,1169,1262,41,86
4,4%,1045,1136,1227,42,86
5,4%,1014,1102,1191,43,85
6,4%,984,1069,1155,44,85
7,4%,953,1036,1119,45,85
8,4%,923,1003,1083,46,84
9,4%,892,970,1047,47,84
10,4%,861,936,1011,48,84
11,4%,831,903,975,49,83
12,4%,800,870,939,50,83
13,4%,770,837,903,50,81
14,4%,739,803,868,50,80
15,4%,708,770,832,50,79
16,4%,678,737,796,50,77
17,4%,647,704,760,50,76
18,4%,617,670,724,50,75
19,5%,586,637,688,50,81
20,9%,556,604,652,50,102
21,16%,525,571,616,50,133
22,26%,494,537,580,50,176
23,39%,464,504,544,50,227
24,54%,433,471,509,50,277
25,68%,403,438,473,50,314
26,80%,372,404,437,50,333
27,88%,341,371,401,50,332
28,93%,311,338,365,50,318
29,100%,40,44,48,,44
30,100%,38,41,44,,41
31,100%,35,38,41,,38
32,100%,32,35,38,,35
33,100%,29,32,35,,32
34,100%,27,29,31,,29
35,100%,24,26,28,,26
36,100%,21,23,25,,23
37,100%,18,20,22,,20
38,100%,16,17,18,,17
39+,100%,13,14,15,,14
