Recipe Key,recipe_wearable_jewellery_bracelet_common_10
Recipe Name,recipe_wearable_jewellery_bracelet_common_10
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,21
XPMultiplier,2.46
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,824,895,967,35,69
1,4%,797,866,935,36,69
2,4%,769,836,903,37,69
3,4%,742,807,871,38,69
4,4%,715,777,840,39,69
5,4%,688,748,808,40,68
6,4%,661,718,776,41,68
7,4%,634,689,744,42,68
8,4%,607,659,712,43,68
9,4%,579,630,680,44,67
10,4%,552,600,648,45,67
11,5%,525,571,616,46,74
12,9%,498,541,584,47,93
13,16%,471,512,553,48,122
14,26%,444,482,521,49,161
15,39%,416,453,489,50,207
16,54%,389,423,457,50,251
17,68%,362,394,425,50,284
18,80%,335,364,393,50,300
19,88%,308,335,361,50,300
20,93%,281,305,329,50,287
21,100%,33,36,39,,36
22,100%,30,33,36,,33
23,100%,28,30,32,,30
24,100%,25,27,29,,27
25,100%,22,24,26,,24
26,100%,19,21,23,,21
27,100%,17,18,19,,18
28,100%,14,15,16,,15
29,100%,11,12,13,,12
30,100%,8,9,10,,9
31+,100%,6,6,6,,6
