Recipe Key,recipe_wearable_jewellery_ring_poor_21
Recipe Name,Triple Band Bronze Amber Ring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,33
XPMultiplier,2.46
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1145,1245,1344,38,86
1,4%,1118,1215,1312,39,86
2,4%,1091,1186,1281,40,86
3,4%,1064,1156,1249,41,86
4,4%,1037,1127,1217,42,85
5,4%,1009,1097,1185,43,85
6,4%,982,1068,1153,44,85
7,4%,955,1038,1121,45,85
8,4%,928,1009,1089,46,85
9,4%,901,979,1057,47,84
10,4%,874,950,1026,48,84
11,4%,846,920,994,49,84
12,4%,819,891,962,50,84
13,4%,792,861,930,50,82
14,4%,765,831,898,50,81
15,4%,738,802,866,50,80
16,4%,711,772,834,50,79
17,4%,683,743,802,50,78
18,4%,656,713,770,50,77
19,4%,629,684,739,50,75
20,4%,602,654,707,50,74
21,4%,575,625,675,50,73
22,4%,548,595,643,50,72
23,5%,521,566,611,50,78
24,9%,493,536,579,50,96
25,16%,466,507,547,50,123
26,26%,439,477,515,50,160
27,39%,412,448,484,50,205
28,54%,385,418,452,50,249
29,68%,358,389,420,50,281
30,80%,330,359,388,50,296
31,88%,303,330,356,50,296
32,93%,276,300,324,50,283
33,100%,44,48,52,,48
34,100%,41,45,49,,45
35,100%,39,42,45,,42
36,100%,36,39,42,,39
37,100%,33,36,39,,36
38,100%,30,33,36,,33
39,100%,28,30,32,,30
40,100%,25,27,29,,27
41,100%,22,24,26,,24
42,100%,19,21,23,,21
43+,100%,17,18,19,,18
