Recipe Key,recipe_wearable_jewellery_earring_poor_14
Recipe Name,recipe_wearable_jewellery_earring_poor_14
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,23
XPMultiplier,2.56
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,914,993,1073,35,73
1,4%,886,963,1040,36,73
2,4%,857,932,1006,37,73
3,4%,829,901,973,38,73
4,4%,801,870,940,39,72
5,4%,773,840,907,40,72
6,4%,744,809,874,41,72
7,4%,716,778,840,42,71
8,4%,688,748,807,43,71
9,4%,659,717,774,44,71
10,4%,631,686,741,45,71
11,4%,603,655,708,46,70
12,4%,575,625,675,47,70
13,5%,546,594,641,48,77
14,9%,518,563,608,49,97
15,16%,490,532,575,50,127
16,26%,462,502,542,50,167
17,39%,433,471,509,50,214
18,54%,405,440,476,50,261
19,68%,377,410,442,50,295
20,80%,349,379,409,50,312
21,88%,320,348,376,50,312
22,93%,292,317,343,50,299
23,100%,35,38,41,,38
24,100%,32,35,38,,35
25,100%,29,32,35,,32
26,100%,27,29,31,,29
27,100%,24,26,28,,26
28,100%,21,23,25,,23
29,100%,18,20,22,,20
30,100%,16,17,18,,17
31,100%,13,14,15,,14
32,100%,10,11,12,,11
33+,100%,7,8,9,,8
