Recipe Key,recipe_wearable_jewellery_hat_poor_23
Recipe Name,recipe_wearable_jewellery_hat_poor_23
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,35
XPMultiplier,4.33
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2111,2295,2478,38,128
1,4%,2064,2243,2422,39,127
2,4%,2016,2191,2366,40,126
3,4%,1968,2139,2310,41,125
4,4%,1920,2087,2254,42,124
5,4%,1872,2035,2198,43,123
6,4%,1824,1983,2142,44,122
7,4%,1777,1931,2086,45,120
8,4%,1729,1879,2030,46,119
9,4%,1681,1827,1973,47,118
10,4%,1633,1775,1917,48,117
11,4%,1585,1723,1861,49,116
12,4%,1538,1671,1805,50,115
13,4%,1490,1619,1749,50,113
14,4%,1442,1567,1693,50,111
15,4%,1394,1516,1637,50,109
16,4%,1346,1464,1581,50,107
17,4%,1299,1412,1525,50,104
18,4%,1251,1360,1468,50,102
19,4%,1203,1308,1412,50,100
20,4%,1155,1256,1356,50,98
21,4%,1107,1204,1300,50,96
22,4%,1060,1152,1244,50,94
23,4%,1012,1100,1188,50,92
24,4%,964,1048,1132,50,90
25,5%,916,996,1076,50,101
26,9%,868,944,1019,50,134
27,16%,821,892,963,50,184
28,26%,773,840,907,50,254
29,39%,725,788,851,50,338
30,54%,677,736,795,50,420
31,68%,629,684,739,50,483
32,80%,582,632,683,50,514
33,88%,534,580,627,50,516
34,93%,486,528,571,50,495
35,100%,46,50,54,,50
36,100%,43,47,51,,47
37,100%,40,44,48,,44
38,100%,38,41,44,,41
39,100%,35,38,41,,38
40,100%,32,35,38,,35
41,100%,29,32,35,,32
42,100%,27,29,31,,29
43,100%,24,26,28,,26
44,100%,21,23,25,,23
45+,100%,18,20,22,,20
