Recipe Key,recipe_wearable_jewellery_ring_common_23
Recipe Name,Slender Silver Tourmaline Ring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,3.25
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1692,1840,1987,38,110
1,4%,1656,1800,1945,39,109
2,4%,1621,1762,1902,40,109
3,4%,1585,1722,1860,41,108
4,4%,1549,1684,1818,42,108
5,4%,1513,1644,1776,43,107
6,4%,1477,1606,1734,44,106
7,4%,1441,1566,1692,45,106
8,4%,1405,1528,1650,46,105
9,4%,1369,1488,1608,47,105
10,4%,1334,1450,1565,48,104
11,4%,1298,1410,1523,49,103
12,4%,1262,1372,1481,50,103
13,4%,1226,1332,1439,50,101
14,4%,1190,1294,1397,50,100
15,4%,1154,1254,1355,50,98
16,4%,1118,1216,1313,50,97
17,4%,1082,1176,1271,50,95
18,4%,1046,1138,1228,50,94
19,4%,1011,1098,1186,50,92
20,4%,975,1060,1144,50,90
21,4%,939,1020,1102,50,89
22,4%,903,982,1060,50,87
23,4%,867,942,1018,50,86
24,4%,831,904,976,50,84
25,4%,795,864,934,50,83
26,4%,759,826,892,50,81
27,4%,724,786,849,50,79
28,5%,688,748,807,50,87
29,9%,652,708,765,50,112
30,16%,616,670,723,50,149
31,26%,580,630,681,50,200
32,39%,544,592,639,50,261
33,54%,508,552,597,50,321
34,68%,472,514,555,50,366
35,80%,437,474,512,50,388
36,88%,401,436,470,50,389
37,93%,365,396,428,50,372
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
