Recipe Key,recipe_wearable_leather_chest_templar_as_t3_rare
Recipe Name,Vanguard's Surcoat of Divine Fervor III
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,28
XPMultiplier,8.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3529,3836,4142,38,190
1,4%,3434,3732,4031,39,187
2,4%,3339,3629,3920,40,184
3,4%,3244,3526,3808,41,180
4,4%,3149,3423,3697,42,177
5,4%,3054,3320,3585,43,174
6,4%,2959,3216,3474,44,171
7,4%,2864,3113,3362,45,168
8,4%,2769,3010,3251,46,165
9,4%,2674,2907,3139,47,161
10,4%,2579,2804,3028,48,158
11,4%,2484,2700,2916,49,155
12,4%,2389,2597,2805,50,152
13,4%,2294,2494,2694,50,148
14,4%,2200,2391,2582,50,144
15,4%,2105,2288,2471,50,140
16,4%,2010,2184,2359,50,135
17,4%,1915,2081,2248,50,131
18,5%,1820,1978,2136,50,153
19,9%,1725,1875,2025,50,221
20,16%,1630,1772,1913,50,325
21,26%,1535,1668,1802,50,468
22,39%,1440,1565,1690,50,641
23,54%,1345,1462,1579,50,812
24,68%,1250,1359,1468,50,943
25,80%,1155,1256,1356,50,1011
26,88%,1060,1152,1245,50,1018
27,93%,965,1049,1133,50,979
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
