Recipe Key,recipe_wearable_leather_chest_trickster_r_t4_common
Recipe Name,recipe_wearable_leather_chest_trickster_r_t4_common
Skill,skill_leatherworking
UnlockAtSkillLevel,18
SkillDifficulty,32
XPMultiplier,3.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
18,4%,997,1084,1171,38,80
19,4%,954,1037,1120,39,79
20,4%,911,991,1070,40,78
21,4%,868,944,1019,41,77
22,5%,825,897,969,42,88
23,9%,782,850,918,43,119
24,16%,739,803,868,44,165
25,26%,696,757,817,45,229
26,39%,653,710,767,46,305
27,54%,610,663,716,47,379
28,68%,567,616,665,48,436
29,80%,524,569,615,49,464
30,88%,481,523,564,50,465
31,93%,438,476,514,50,446
32,100%,43,47,51,,47
33,100%,40,44,48,,44
34,100%,38,41,44,,41
35,100%,35,38,41,,38
36,100%,32,35,38,,35
37,100%,29,32,35,,32
38,100%,27,29,31,,29
39,100%,24,26,28,,26
40,100%,21,23,25,,23
41,100%,18,20,22,,20
42+,100%,16,17,18,,17
