Recipe Key,recipe_wearable_leather_head_hunter_moe_t3_rare
Recipe Name,recipe_wearable_leather_head_hunter_moe_t3_rare
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,32
XPMultiplier,9.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4408,4792,5175,38,228
1,4%,4301,4675,5049,39,224
2,4%,4194,4559,4924,40,221
3,4%,4087,4443,4798,41,217
4,4%,3980,4326,4672,42,213
5,4%,3873,4210,4547,43,210
6,4%,3766,4093,4421,44,206
7,4%,3659,3977,4295,45,202
8,4%,3552,3861,4169,46,199
9,4%,3445,3744,4044,47,195
10,4%,3338,3628,3918,48,191
11,4%,3230,3511,3792,49,187
12,4%,3123,3395,3667,50,184
13,4%,3016,3279,3541,50,179
14,4%,2909,3162,3415,50,174
15,4%,2802,3046,3289,50,170
16,4%,2695,2929,3164,50,165
17,4%,2588,2813,3038,50,161
18,4%,2481,2697,2912,50,156
19,4%,2374,2580,2787,50,151
20,4%,2267,2464,2661,50,147
21,4%,2160,2347,2535,50,142
22,5%,2053,2231,2409,50,167
23,9%,1945,2115,2284,50,244
24,16%,1838,1998,2158,50,361
25,26%,1731,1882,2032,50,523
26,39%,1624,1765,1907,50,719
27,54%,1517,1649,1781,50,912
28,68%,1410,1533,1655,50,1061
29,80%,1303,1416,1529,50,1139
30,88%,1196,1300,1404,50,1148
31,93%,1089,1183,1278,50,1104
32,100%,43,47,51,,47
33,100%,40,44,48,,44
34,100%,38,41,44,,41
35,100%,35,38,41,,38
36,100%,32,35,38,,35
37,100%,29,32,35,,32
38,100%,27,29,31,,29
39,100%,24,26,28,,26
40,100%,21,23,25,,23
41,100%,18,20,22,,20
42+,100%,16,17,18,,17
