Recipe Key,recipe_wearable_leather_chest_pilgrim_bol_t4_common
Recipe Name,recipe_wearable_leather_chest_pilgrim_bol_t4_common
Skill,skill_leatherworking
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,921,1001,1081,38,77
18,4%,881,958,1034,39,76
19,4%,841,914,988,40,75
20,4%,802,871,941,41,74
21,5%,762,828,894,42,84
22,9%,722,785,848,43,113
23,16%,682,742,801,44,155
24,26%,643,698,754,45,214
25,39%,603,655,708,46,283
26,54%,563,612,661,47,352
27,68%,523,569,614,48,403
28,80%,484,526,568,49,429
29,88%,444,482,521,50,430
30,93%,404,439,474,50,412
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
