Recipe Key,recipe_wearable_leather_chest_pilgrim_bol2_t4_rare
Recipe Name,recipe_wearable_leather_chest_pilgrim_bol2_t4_rare
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,37
XPMultiplier,12.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,6269,6814,7359,38,309
1,4%,6133,6667,7200,39,304
2,4%,5997,6519,7041,40,299
3,4%,5862,6371,6881,41,294
4,4%,5726,6224,6722,42,289
5,4%,5590,6076,6562,43,284
6,4%,5454,5929,6403,44,279
7,4%,5319,5781,6243,45,274
8,4%,5183,5633,6084,46,269
9,4%,5047,5486,5925,47,265
10,4%,4911,5338,5765,48,260
11,4%,4775,5191,5606,49,255
12,4%,4640,5043,5446,50,250
13,4%,4504,4895,5287,50,244
14,4%,4368,4748,5128,50,238
15,4%,4232,4600,4968,50,232
16,4%,4096,4453,4809,50,226
17,4%,3961,4305,4649,50,220
18,4%,3825,4157,4490,50,214
19,4%,3689,4010,4331,50,208
20,4%,3553,3862,4171,50,202
21,4%,3417,3715,4012,50,197
22,4%,3282,3567,3852,50,191
23,4%,3146,3419,3693,50,185
24,4%,3010,3272,3534,50,179
25,4%,2874,3124,3374,50,173
26,4%,2738,2977,3215,50,167
27,5%,2603,2829,3055,50,199
28,9%,2467,2681,2896,50,297
29,16%,2331,2534,2737,50,447
30,26%,2195,2386,2577,50,654
31,39%,2060,2239,2418,50,903
32,54%,1924,2091,2258,50,1151
33,68%,1788,1943,2099,50,1342
34,80%,1652,1796,1939,50,1442
35,88%,1516,1648,1780,50,1454
36,93%,1381,1501,1621,50,1399
37,100%,48,52,56,,52
38,100%,45,49,53,,49
39,100%,42,46,50,,46
40,100%,40,43,46,,43
41,100%,37,40,43,,40
42,100%,34,37,40,,37
43,100%,31,34,37,,34
44,100%,29,31,33,,31
45,100%,26,28,30,,28
46,100%,23,25,27,,25
47+,100%,20,22,24,,22
