Recipe Key,recipe_wearable_leather_legs_hunter_tn_t4_uncommon
Recipe Name,recipe_wearable_leather_legs_hunter_tn_t4_uncommon
Skill,skill_leatherworking
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,5.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,1521,1653,1785,38,103
22,4%,1458,1585,1711,39,101
23,4%,1395,1516,1637,40,99
24,4%,1332,1448,1564,41,97
25,4%,1269,1379,1490,42,95
26,5%,1206,1311,1416,43,111
27,9%,1143,1243,1342,44,157
28,16%,1080,1174,1268,45,225
29,26%,1017,1106,1194,46,320
30,39%,954,1037,1120,47,433
31,54%,891,969,1047,48,545
32,68%,829,901,973,49,630
33,80%,766,832,899,50,674
34,88%,703,764,825,50,677
35,93%,640,695,751,50,650
36,100%,47,51,55,,51
37,100%,44,48,52,,48
38,100%,41,45,49,,45
39,100%,39,42,45,,42
40,100%,36,39,42,,39
41,100%,33,36,39,,36
42,100%,30,33,36,,33
43,100%,28,30,32,,30
44,100%,25,27,29,,27
45,100%,22,24,26,,24
46+,100%,19,21,23,,21
