Recipe Key,recipe_item_material_animal_glue_fine
Recipe Name,Fine Glue
Skill,skill_leatherworking
UnlockAtSkillLevel,20
SkillDifficulty,35
XPMultiplier,3.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,987,1073,1159,38,79
21,4%,946,1029,1111,39,79
22,4%,905,984,1063,40,78
23,4%,865,940,1015,41,77
24,4%,824,895,967,42,76
25,5%,783,851,919,43,86
26,9%,742,807,871,44,116
27,16%,701,762,823,45,160
28,26%,660,718,775,46,220
29,39%,620,673,727,47,291
30,54%,579,629,679,48,361
31,68%,538,585,631,49,414
32,80%,497,540,583,50,441
33,88%,456,496,535,50,442
34,93%,415,451,488,50,423
35,100%,46,50,54,,50
36,100%,43,47,51,,47
37,100%,40,44,48,,44
38,100%,38,41,44,,41
39,100%,35,38,41,,38
40,100%,32,35,38,,35
41,100%,29,32,35,,32
42,100%,27,29,31,,29
43,100%,24,26,28,,26
44,100%,21,23,25,,23
45+,100%,18,20,22,,20
