Recipe Key,recipe_wearable_leather_chest_trickster_r_t4_rare
Recipe Name,Trickster's Doublet of the Whiplash IV
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,13.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,6926,7528,8130,38,338
1,4%,6779,7368,7958,39,332
2,4%,6632,7209,7785,40,327
3,4%,6485,7049,7613,41,321
4,4%,6338,6889,7441,42,316
5,4%,6191,6730,7268,43,310
6,4%,6045,6570,7096,44,305
7,4%,5898,6411,6923,45,300
8,4%,5751,6251,6751,46,294
9,4%,5604,6091,6579,47,289
10,4%,5457,5932,6406,48,283
11,4%,5310,5772,6234,49,278
12,4%,5164,5613,6062,50,273
13,4%,5017,5453,5889,50,266
14,4%,4870,5293,5717,50,260
15,4%,4723,5134,5545,50,253
16,4%,4576,4974,5372,50,247
17,4%,4429,4815,5200,50,241
18,4%,4283,4655,5027,50,234
19,4%,4136,4495,4855,50,228
20,4%,3989,4336,4683,50,221
21,4%,3842,4176,4510,50,215
22,4%,3695,4017,4338,50,209
23,4%,3548,3857,4166,50,202
24,4%,3402,3697,3993,50,196
25,4%,3255,3538,3821,50,190
26,4%,3108,3378,3648,50,183
27,4%,2961,3219,3476,50,177
28,5%,2814,3059,3304,50,211
29,9%,2667,2899,3131,50,318
30,16%,2521,2740,2959,50,480
31,26%,2374,2580,2787,50,704
32,39%,2227,2421,2614,50,974
33,54%,2080,2261,2442,50,1242
34,68%,1933,2101,2270,50,1449
35,80%,1786,1942,2097,50,1558
36,88%,1640,1782,1925,50,1571
37,93%,1493,1623,1752,50,1512
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
