Recipe Key,recipe_wearable_leather_arms_pilgrim_0_t3_common
Recipe Name,Pilgrim's Bracers III
Skill,skill_leatherworking
UnlockAtSkillLevel,13
SkillDifficulty,27
XPMultiplier,3.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,793,862,931,38,71
14,4%,759,825,891,39,70
15,4%,724,787,850,40,70
16,4%,690,750,810,41,69
17,5%,656,713,770,42,78
18,9%,622,676,730,43,102
19,16%,588,639,690,44,139
20,26%,553,601,650,45,189
21,39%,519,564,609,46,248
22,54%,485,527,569,47,306
23,68%,451,490,529,48,349
24,80%,416,453,489,49,371
25,88%,382,415,449,50,371
26,93%,348,378,408,50,355
27,100%,39,42,45,,42
28,100%,36,39,42,,39
29,100%,33,36,39,,36
30,100%,30,33,36,,33
31,100%,28,30,32,,30
32,100%,25,27,29,,27
33,100%,22,24,26,,24
34,100%,19,21,23,,21
35,100%,17,18,19,,18
36,100%,14,15,16,,15
37+,100%,11,12,13,,12
