Recipe Key,recipe_wearable_leather_chest_pilgrim_bol2_t2_rare
Recipe Name,recipe_wearable_leather_chest_pilgrim_bol2_t2_rare
Skill,skill_leatherworking
UnlockAtSkillLevel,0
SkillDifficulty,17
XPMultiplier,5.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1512,1643,1775,35,99
1,4%,1454,1581,1707,36,98
2,4%,1397,1518,1640,37,96
3,4%,1340,1456,1572,38,95
4,4%,1282,1394,1505,39,93
5,4%,1225,1331,1438,40,92
6,4%,1167,1269,1370,41,90
7,5%,1110,1206,1303,42,104
8,9%,1052,1144,1236,43,146
9,16%,995,1082,1168,44,210
10,26%,938,1019,1101,45,297
11,39%,880,957,1033,46,401
12,54%,823,894,966,47,504
13,68%,765,832,899,48,583
14,80%,708,770,831,49,624
15,88%,651,707,764,50,627
16,93%,593,645,696,50,603
17,100%,29,32,35,,32
18,100%,27,29,31,,29
19,100%,24,26,28,,26
20,100%,21,23,25,,23
21,100%,18,20,22,,20
22,100%,16,17,18,,17
23,100%,13,14,15,,14
24,100%,10,11,12,,11
25,100%,7,8,9,,8
26,100%,5,5,5,,5
27+,100%,2,2,2,,2
