Recipe Key,recipe_wearable_leather_feet_pilgrim_boj2_t4_uncommon
Recipe Name,recipe_wearable_leather_feet_pilgrim_boj2_t4_uncommon
Skill,skill_leatherworking
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,6.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1627,1769,1911,38,107
23,4%,1560,1696,1831,39,105
24,4%,1493,1623,1752,40,103
25,4%,1425,1549,1673,41,101
26,4%,1358,1476,1594,42,99
27,5%,1291,1403,1515,43,116
28,9%,1223,1330,1436,44,165
29,16%,1156,1257,1357,45,238
30,26%,1089,1183,1278,46,340
31,39%,1021,1110,1199,47,461
32,54%,954,1037,1120,48,581
33,68%,887,964,1041,49,673
34,80%,819,891,962,50,720
35,88%,752,817,883,50,724
36,93%,685,744,804,50,695
37,100%,48,52,56,,52
38,100%,45,49,53,,49
39,100%,42,46,50,,46
40,100%,40,43,46,,43
41,100%,37,40,43,,40
42,100%,34,37,40,,37
43,100%,31,34,37,,34
44,100%,29,31,33,,31
45,100%,26,28,30,,28
46,100%,23,25,27,,25
47+,100%,20,22,24,,22
