Recipe Key,recipe_wearable_leather_legs_hunter_tn_t3_uncommon
Recipe Name,Hunter's Trousers of Binding Roots III
Skill,skill_leatherworking
UnlockAtSkillLevel,13
SkillDifficulty,26
XPMultiplier,3.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,930,1011,1092,38,77
14,4%,888,965,1042,39,76
15,4%,846,920,993,40,75
16,5%,804,874,944,41,86
17,9%,762,828,895,42,116
18,16%,720,783,845,43,161
19,26%,678,737,796,44,223
20,39%,636,692,747,45,297
21,54%,594,646,698,46,370
22,68%,552,600,648,47,424
23,80%,510,555,599,48,452
24,88%,468,509,550,49,453
25,93%,427,464,501,50,435
26,100%,38,41,44,,41
27,100%,35,38,41,,38
28,100%,32,35,38,,35
29,100%,29,32,35,,32
30,100%,27,29,31,,29
31,100%,24,26,28,,26
32,100%,21,23,25,,23
33,100%,18,20,22,,20
34,100%,16,17,18,,17
35,100%,13,14,15,,14
36+,100%,10,11,12,,11
