Recipe Key,recipe_item_material_leather_bands
Recipe Name,Leather Band
Skill,skill_leatherworking
UnlockAtSkillLevel,19
SkillDifficulty,33
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
19,4%,818,890,961,38,72
20,4%,783,851,919,39,71
21,4%,748,813,878,40,71
22,4%,712,774,836,41,70
23,5%,677,736,795,42,79
24,9%,642,698,753,43,104
25,16%,606,659,712,44,142
26,26%,571,621,670,45,194
27,39%,536,582,629,46,255
28,54%,500,544,588,47,315
29,68%,465,506,546,48,360
30,80%,430,467,505,49,382
31,88%,394,429,463,50,383
32,93%,359,390,422,50,366
33,100%,44,48,52,,48
34,100%,41,45,49,,45
35,100%,39,42,45,,42
36,100%,36,39,42,,39
37,100%,33,36,39,,36
38,100%,30,33,36,,33
39,100%,28,30,32,,30
40,100%,25,27,29,,27
41,100%,22,24,26,,24
42,100%,19,21,23,,21
43+,100%,17,18,19,,18
