Recipe Key,recipe_item_enchanting_consumable_tier_3
Recipe Name,Sanctified Oil III
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,20
XPMultiplier,2.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,442,480,518,20,38
1,4%,427,464,501,20,38
2,4%,412,448,484,20,37
3,4%,397,432,467,20,36
4,4%,383,416,449,20,36
5,4%,368,400,432,20,35
6,4%,353,384,415,20,35
7,4%,339,368,397,20,34
8,4%,324,352,380,21,34
9,4%,309,336,363,22,35
10,5%,294,320,346,23,39
11,9%,280,304,328,24,50
12,16%,265,288,311,25,67
13,26%,250,272,294,26,90
14,39%,236,256,276,27,116
15,54%,221,240,259,28,142
16,68%,206,224,242,29,162
17,80%,191,208,225,30,172
18,88%,177,192,207,31,172
19,93%,162,176,190,32,166
20,100%,29,32,35,,32
21,100%,26,28,30,,28
22,100%,22,24,26,,24
23,100%,18,20,22,,20
24,100%,15,16,17,,16
25,100%,11,12,13,,12
26,100%,7,8,9,,8
27,100%,4,4,4,,4
28,100%,0,0,0,,0
29,100%,0,0,0,,0
30+,100%,0,0,0,,0
