Recipe Key,recipe_activatable_potion_potion_of_vitality_very_small_14
Recipe Name,Weak Tonic of Vitality II
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,12
XPMultiplier,1.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,259,282,304,20,30
1,4%,247,269,290,20,30
2,5%,236,256,276,20,33
3,9%,224,243,263,20,41
4,16%,212,230,249,20,54
5,26%,200,218,235,20,71
6,39%,188,205,221,20,92
7,54%,177,192,207,20,113
8,68%,165,179,194,21,129
9,80%,153,166,180,22,137
10,88%,141,154,166,23,138
11,93%,130,141,152,24,133
12,100%,22,24,26,,24
13,100%,18,20,22,,20
14,100%,15,16,17,,16
15,100%,11,12,13,,12
16,100%,7,8,9,,8
17,100%,4,4,4,,4
18,100%,0,0,0,,0
19,100%,0,0,0,,0
20,100%,0,0,0,,0
21,100%,0,0,0,,0
22+,100%,0,0,0,,0
