Recipe Key,recipe_activatable_potion_potion_of_protection_small_41
Recipe Name,Aegis Potion VI
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,23
XPMultiplier,2.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,857,931,1006,35,71
1,4%,830,902,975,36,71
2,4%,804,874,943,37,70
3,4%,777,845,912,38,70
4,4%,751,816,881,39,70
5,4%,724,787,850,40,70
6,4%,698,758,819,41,70
7,4%,671,730,788,42,70
8,4%,645,701,757,43,69
9,4%,618,672,726,44,69
10,4%,592,643,695,45,69
11,4%,565,614,664,46,69
12,4%,539,586,632,47,69
13,5%,512,557,601,48,75
14,9%,486,528,570,49,94
15,16%,459,499,539,50,122
16,26%,433,470,508,50,159
17,39%,406,442,477,50,203
18,54%,380,413,446,50,246
19,68%,353,384,415,50,278
20,80%,327,355,384,50,293
21,88%,300,326,353,50,293
22,93%,274,298,321,50,280
23,100%,35,38,41,,38
24,100%,32,35,38,,35
25,100%,29,32,35,,32
26,100%,27,29,31,,29
27,100%,24,26,28,,26
28,100%,21,23,25,,23
29,100%,18,20,22,,20
30,100%,16,17,18,,17
31,100%,13,14,15,,14
32,100%,10,11,12,,11
33+,100%,7,8,9,,8
