Recipe Key,recipe_crafter_alchemy_reagent_distillery_2
Recipe Name,Reagent Distiller
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,990,1076,1162,20,62
1,4%,965,1049,1133,20,61
2,4%,941,1023,1105,20,60
3,4%,917,997,1076,20,59
4,4%,893,970,1048,20,58
5,4%,868,944,1019,21,58
6,4%,844,917,991,22,58
7,4%,820,891,962,23,58
8,4%,795,865,934,24,58
9,4%,771,838,905,25,58
10,4%,747,812,877,26,57
11,4%,723,785,848,27,57
12,4%,698,759,820,28,57
13,4%,674,733,791,29,57
14,4%,650,706,763,30,57
15,4%,625,680,734,31,57
16,4%,601,653,706,32,57
17,4%,577,627,677,33,57
18,4%,553,601,649,34,57
19,4%,528,574,620,35,57
20,4%,504,548,592,36,56
21,5%,480,521,563,37,63
22,9%,455,495,535,38,81
23,16%,431,469,506,39,108
24,26%,407,442,478,40,144
25,39%,383,416,449,41,187
26,54%,358,389,421,42,229
27,68%,334,363,392,43,261
28,80%,310,337,364,44,277
29,88%,285,310,335,45,278
30,93%,261,284,307,46,267
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
