Recipe Key,recipe_activatable_potion_hp_potion_tiny_9
Recipe Name,Weak Health Tonic II
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,10
XPMultiplier,1.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,5%,206,224,242,20,31
1,9%,196,213,230,20,38
2,16%,185,202,218,20,49
3,26%,175,190,206,20,64
4,39%,165,179,194,20,82
5,54%,155,168,181,20,100
6,68%,144,157,169,20,113
7,80%,134,146,157,20,120
8,88%,124,134,145,21,121
9,93%,113,123,133,22,116
10,100%,20,22,24,,22
11,100%,17,18,19,,18
12,100%,13,14,15,,14
13,100%,9,10,11,,10
14,100%,6,6,6,,6
15,100%,2,2,2,,2
16,100%,0,0,0,,0
17,100%,0,0,0,,0
18,100%,0,0,0,,0
19,100%,0,0,0,,0
20+,100%,0,0,0,,0
