Recipe Key,recipe_activatable_potion_hp_potion_medium_71
Recipe Name,Health Tonic I
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,36
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1347,1464,1581,20,78
1,4%,1317,1432,1547,20,76
2,4%,1288,1400,1512,20,75
3,4%,1259,1368,1477,20,74
4,4%,1229,1336,1443,20,73
5,4%,1200,1304,1408,21,72
6,4%,1170,1272,1374,22,72
7,4%,1141,1240,1339,23,72
8,4%,1111,1208,1305,24,71
9,4%,1082,1176,1270,25,71
10,4%,1052,1144,1236,26,71
11,4%,1023,1112,1201,27,70
12,4%,994,1080,1166,28,70
13,4%,964,1048,1132,29,70
14,4%,935,1016,1097,30,69
15,4%,905,984,1063,31,69
16,4%,876,952,1028,32,69
17,4%,846,920,994,33,68
18,4%,817,888,959,34,68
19,4%,788,856,924,35,68
20,4%,758,824,890,36,68
21,4%,729,792,855,37,67
22,4%,699,760,821,38,67
23,4%,670,728,786,39,67
24,4%,640,696,752,40,66
25,4%,611,664,717,41,66
26,5%,581,632,683,42,74
27,9%,552,600,648,43,95
28,16%,523,568,613,44,128
29,26%,493,536,579,45,172
30,39%,464,504,544,46,224
31,54%,434,472,510,47,276
32,68%,405,440,475,48,315
33,80%,375,408,441,49,335
34,88%,346,376,406,50,336
35,93%,316,344,372,50,323
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
