Recipe Key,recipe_item_unlock_crafter_forge_2
Recipe Name,recipe_item_unlock_crafter_forge_2
Skill,skill_blacksmithing
UnlockAtSkillLevel,9
SkillDifficulty,21
XPMultiplier,2.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,612,666,719,35,60
10,4%,584,634,685,36,60
11,5%,555,603,651,37,67
12,9%,526,572,618,38,88
13,16%,498,541,584,39,119
14,26%,469,510,550,40,161
15,39%,440,478,517,41,211
16,54%,411,447,483,42,261
17,68%,383,416,449,43,297
18,80%,354,385,416,44,316
19,88%,325,354,382,45,316
20,93%,297,322,348,46,303
21,100%,33,36,39,,36
22,100%,30,33,36,,33
23,100%,28,30,32,,30
24,100%,25,27,29,,27
25,100%,22,24,26,,24
26,100%,19,21,23,,21
27,100%,17,18,19,,18
28,100%,14,15,16,,15
29,100%,11,12,13,,12
30,100%,8,9,10,,9
31+,100%,6,6,6,,6
