Recipe Key,recipe_item_material_steel_lames
Recipe Name,recipe_item_material_steel_lames
Skill,skill_blacksmithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,4.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1121,1218,1315,38,85
23,4%,1074,1168,1261,39,84
24,4%,1028,1117,1207,40,83
25,4%,981,1067,1152,41,82
26,4%,935,1016,1098,42,81
27,5%,889,966,1043,43,92
28,9%,842,916,989,44,126
29,16%,796,865,934,45,176
30,26%,750,815,880,46,245
31,39%,703,764,826,47,327
32,54%,657,714,771,48,407
33,68%,611,664,717,49,468
34,80%,564,613,662,50,499
35,88%,518,563,608,50,500
36,93%,471,512,553,50,480
37,100%,48,52,56,,52
38,100%,45,49,53,,49
39,100%,42,46,50,,46
40,100%,40,43,46,,43
41,100%,37,40,43,,40
42,100%,34,37,40,,37
43,100%,31,34,37,,34
44,100%,29,31,33,,31
45,100%,26,28,30,,28
46,100%,23,25,27,,25
47+,100%,20,22,24,,22
