Recipe Key,recipe_item_material_steel_bar
Recipe Name,recipe_item_material_steel_bar
Skill,skill_blacksmithing
UnlockAtSkillLevel,18
SkillDifficulty,32
XPMultiplier,3.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
18,4%,793,862,931,38,71
19,4%,759,825,891,39,70
20,4%,724,787,850,40,70
21,4%,690,750,810,41,69
22,5%,656,713,770,42,78
23,9%,622,676,730,43,102
24,16%,588,639,690,44,139
25,26%,553,601,650,45,189
26,39%,519,564,609,46,248
27,54%,485,527,569,47,306
28,68%,451,490,529,48,349
29,80%,416,453,489,49,371
30,88%,382,415,449,50,371
31,93%,348,378,408,50,355
32,100%,43,47,51,,47
33,100%,40,44,48,,44
34,100%,38,41,44,,41
35,100%,35,38,41,,38
36,100%,32,35,38,,35
37,100%,29,32,35,,32
38,100%,27,29,31,,29
39,100%,24,26,28,,26
40,100%,21,23,25,,23
41,100%,18,20,22,,20
42+,100%,16,17,18,,17
