Recipe Key,recipe_item_material_steel_sword_blade
Recipe Name,recipe_item_material_steel_sword_blade
Skill,skill_blacksmithing
UnlockAtSkillLevel,20
SkillDifficulty,34
XPMultiplier,3.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,870,945,1021,38,74
21,4%,832,904,977,39,74
22,4%,795,864,933,40,73
23,4%,757,823,889,41,72
24,5%,719,782,845,42,82
25,9%,682,741,800,43,109
26,16%,644,700,756,44,149
27,26%,607,660,712,45,204
28,39%,569,619,668,46,269
29,54%,532,578,624,47,333
30,68%,494,537,580,48,382
31,80%,457,496,536,49,406
32,88%,419,456,492,50,406
33,93%,382,415,448,50,389
34,100%,45,49,53,,49
35,100%,42,46,50,,46
36,100%,40,43,46,,43
37,100%,37,40,43,,40
38,100%,34,37,40,,37
39,100%,31,34,37,,34
40,100%,29,31,33,,31
41,100%,26,28,30,,28
42,100%,23,25,27,,25
43,100%,20,22,24,,22
44+,100%,17,19,21,,19
