Recipe Key,recipe_item_material_iron_studs
Recipe Name,recipe_item_material_iron_studs
Skill,skill_blacksmithing
UnlockAtSkillLevel,7
SkillDifficulty,17
XPMultiplier,1.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
7,5%,363,394,426,35,54
8,9%,344,374,404,36,68
9,16%,325,354,382,37,88
10,26%,307,333,360,38,114
11,39%,288,313,338,39,146
12,54%,269,292,316,40,176
13,68%,250,272,294,41,199
14,80%,231,252,272,42,209
15,88%,213,231,250,43,208
16,93%,194,211,228,44,199
17,100%,29,32,35,,32
18,100%,27,29,31,,29
19,100%,24,26,28,,26
20,100%,21,23,25,,23
21,100%,18,20,22,,20
22,100%,16,17,18,,17
23,100%,13,14,15,,14
24,100%,10,11,12,,11
25,100%,7,8,9,,8
26,100%,5,5,5,,5
27+,100%,2,2,2,,2
