Recipe Key,recipe_item_material_ingot_steel_upcycle
Recipe Name,recipe_item_material_ingot_steel_upcycle
Skill,skill_blacksmithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1067,1160,1253,38,83
23,4%,1023,1112,1201,39,82
24,4%,979,1064,1149,40,81
25,4%,935,1016,1097,41,80
26,4%,891,968,1045,42,79
27,5%,846,920,994,43,90
28,9%,802,872,942,44,122
29,16%,758,824,890,45,169
30,26%,714,776,838,46,235
31,39%,670,728,786,47,312
32,54%,626,680,734,48,389
33,68%,581,632,683,49,447
34,80%,537,584,631,50,476
35,88%,493,536,579,50,477
36,93%,449,488,527,50,457
37,100%,48,52,56,,52
38,100%,45,49,53,,49
39,100%,42,46,50,,46
40,100%,40,43,46,,43
41,100%,37,40,43,,40
42,100%,34,37,40,,37
43,100%,31,34,37,,34
44,100%,29,31,33,,31
45,100%,26,28,30,,28
46,100%,23,25,27,,25
47+,100%,20,22,24,,22
