Recipe Key,recipe_crafter_forge_2
Recipe Name,recipe_crafter_forge_2
Skill,skill_blacksmithing
UnlockAtSkillLevel,0
SkillDifficulty,21
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,904,983,1061,35,73
1,4%,874,950,1026,36,73
2,4%,845,918,991,37,72
3,4%,815,886,956,38,72
4,4%,785,853,921,39,72
5,4%,755,821,886,40,71
6,4%,725,788,851,41,71
7,4%,696,756,816,42,71
8,4%,666,724,781,43,70
9,4%,636,691,746,44,70
10,4%,606,659,712,45,70
11,5%,576,626,677,46,77
12,9%,546,594,642,47,98
13,16%,517,562,607,48,130
14,26%,487,529,572,49,173
15,39%,457,497,537,50,224
16,54%,427,464,502,50,273
17,68%,397,432,467,50,311
18,80%,368,400,432,50,329
19,88%,338,367,397,50,329
20,93%,308,335,362,50,315
21,100%,33,36,39,,36
22,100%,30,33,36,,33
23,100%,28,30,32,,30
24,100%,25,27,29,,27
25,100%,22,24,26,,24
26,100%,19,21,23,,21
27,100%,17,18,19,,18
28,100%,14,15,16,,15
29,100%,11,12,13,,12
30,100%,8,9,10,,9
31+,100%,6,6,6,,6
