Recipe Key,recipe_wearable_cloth_feet_pilgrim_boj2_t3_rare
Recipe Name,Pilgrim's Slippers III
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,30
XPMultiplier,8.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3762,4089,4416,38,200
1,4%,3666,3985,4303,39,197
2,4%,3570,3880,4191,40,194
3,4%,3474,3776,4078,41,190
4,4%,3378,3671,3965,42,187
5,4%,3282,3567,3852,43,184
6,4%,3186,3463,3740,44,181
7,4%,3090,3358,3627,45,178
8,4%,2993,3254,3514,46,174
9,4%,2897,3149,3401,47,171
10,4%,2801,3045,3289,48,168
11,4%,2705,2941,3176,49,165
12,4%,2609,2836,3063,50,161
13,4%,2513,2732,2950,50,157
14,4%,2417,2627,2838,50,153
15,4%,2321,2523,2725,50,149
16,4%,2225,2419,2612,50,145
17,4%,2129,2314,2499,50,141
18,4%,2033,2210,2387,50,136
19,4%,1937,2105,2274,50,132
20,5%,1841,2001,2161,50,154
21,9%,1745,1897,2048,50,223
22,16%,1649,1792,1936,50,328
23,26%,1553,1688,1823,50,473
24,39%,1457,1583,1710,50,648
25,54%,1361,1479,1597,50,821
26,68%,1265,1375,1485,50,954
27,80%,1169,1270,1372,50,1023
28,88%,1073,1166,1259,50,1030
29,93%,976,1061,1146,50,990
30,100%,41,45,49,,45
31,100%,39,42,45,,42
32,100%,36,39,42,,39
33,100%,33,36,39,,36
34,100%,30,33,36,,33
35,100%,28,30,32,,30
36,100%,25,27,29,,27
37,100%,22,24,26,,24
38,100%,19,21,23,,21
39,100%,17,18,19,,18
40+,100%,14,15,16,,15
