Recipe Key,recipe_wearable_cloth_head_shepherd_p_t3_rare
Recipe Name,recipe_wearable_cloth_head_shepherd_p_t3_rare
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,32
XPMultiplier,9.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4272,4644,5015,38,222
1,4%,4168,4531,4893,39,219
2,4%,4065,4418,4771,40,215
3,4%,3961,4305,4650,41,212
4,4%,3857,4192,4528,42,208
5,4%,3753,4080,4406,43,204
6,4%,3649,3967,4284,44,201
7,4%,3546,3854,4162,45,197
8,4%,3442,3741,4040,46,194
9,4%,3338,3628,3919,47,190
10,4%,3234,3516,3797,48,187
11,4%,3131,3403,3675,49,183
12,4%,3027,3290,3553,50,180
13,4%,2923,3177,3431,50,175
14,4%,2819,3064,3310,50,171
15,4%,2715,2952,3188,50,166
16,4%,2612,2839,3066,50,162
17,4%,2508,2726,2944,50,157
18,4%,2404,2613,2822,50,153
19,4%,2300,2500,2700,50,148
20,4%,2197,2388,2579,50,144
21,4%,2093,2275,2457,50,139
22,5%,1989,2162,2335,50,163
23,9%,1885,2049,2213,50,238
24,16%,1781,1936,2091,50,351
25,26%,1678,1824,1969,50,508
26,39%,1574,1711,1848,50,697
27,54%,1470,1598,1726,50,885
28,68%,1366,1485,1604,50,1029
29,80%,1263,1372,1482,50,1104
30,88%,1159,1260,1360,50,1112
31,93%,1055,1147,1239,50,1070
32,100%,43,47,51,,47
33,100%,40,44,48,,44
34,100%,38,41,44,,41
35,100%,35,38,41,,38
36,100%,32,35,38,,35
37,100%,29,32,35,,32
38,100%,27,29,31,,29
39,100%,24,26,28,,26
40,100%,21,23,25,,23
41,100%,18,20,22,,20
42+,100%,16,17,18,,17
