Recipe Key,recipe_wearable_cloth_chest_magus_a_t4_rare
Recipe Name,recipe_wearable_cloth_chest_magus_a_t4_rare
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,12.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,6665,7245,7824,38,326
1,4%,6524,7091,7658,39,321
2,4%,6383,6938,7493,40,316
3,4%,6241,6784,7327,41,311
4,4%,6100,6630,7161,42,306
5,4%,5959,6477,6995,43,300
6,4%,5817,6323,6829,44,295
7,4%,5676,6170,6663,45,290
8,4%,5535,6016,6497,46,285
9,4%,5393,5862,6331,47,280
10,4%,5252,5709,6166,48,274
11,4%,5111,5555,6000,49,269
12,4%,4969,5402,5834,50,264
13,4%,4828,5248,5668,50,258
14,4%,4687,5094,5502,50,252
15,4%,4546,4941,5336,50,246
16,4%,4404,4787,5170,50,239
17,4%,4263,4634,5004,50,233
18,4%,4122,4480,4838,50,227
19,4%,3980,4326,4673,50,221
20,4%,3839,4173,4507,50,215
21,4%,3698,4019,4341,50,209
22,4%,3556,3866,4175,50,203
23,4%,3415,3712,4009,50,196
24,4%,3274,3558,3843,50,190
25,4%,3132,3405,3677,50,184
26,4%,2991,3251,3511,50,178
27,4%,2850,3098,3345,50,172
28,5%,2708,2944,3180,50,205
29,9%,2567,2790,3014,50,307
30,16%,2426,2637,2848,50,463
31,26%,2285,2483,2682,50,679
32,39%,2143,2330,2516,50,938
33,54%,2002,2176,2350,50,1197
34,68%,1861,2022,2184,50,1395
35,80%,1719,1869,2018,50,1500
36,88%,1578,1715,1852,50,1512
37,93%,1437,1562,1687,50,1455
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
