Recipe Key,recipe_item_material_button_gold
Recipe Name,Aurum Buttons
Skill,skill_tailoring
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,793,862,931,38,71
18,4%,759,825,891,39,70
19,4%,724,787,850,40,70
20,4%,690,750,810,41,69
21,5%,656,713,770,42,78
22,9%,622,676,730,43,102
23,16%,588,639,690,44,139
24,26%,553,601,650,45,189
25,39%,519,564,609,46,248
26,54%,485,527,569,47,306
27,68%,451,490,529,48,349
28,80%,416,453,489,49,371
29,88%,382,415,449,50,371
30,93%,348,378,408,50,355
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
