Recipe Key,recipe_wearable_cloth_legs_pilgrim_bob_t3_common
Recipe Name,recipe_wearable_cloth_legs_pilgrim_bob_t3_common
Skill,skill_tailoring
UnlockAtSkillLevel,9
SkillDifficulty,22
XPMultiplier,2.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,567,616,666,35,58
10,4%,542,589,636,36,58
11,4%,516,561,606,37,58
12,5%,491,534,576,38,65
13,9%,466,506,546,39,83
14,16%,440,478,517,40,110
15,26%,415,451,487,41,147
16,39%,389,423,457,42,191
17,54%,364,396,427,43,233
18,68%,339,368,397,44,265
19,80%,313,340,368,45,281
20,88%,288,313,338,46,280
21,93%,262,285,308,47,268
22,100%,34,37,40,,37
23,100%,31,34,37,,34
24,100%,29,31,33,,31
25,100%,26,28,30,,28
26,100%,23,25,27,,25
27,100%,20,22,24,,22
28,100%,17,19,21,,19
29,100%,15,16,17,,16
30,100%,12,13,14,,13
31,100%,9,10,11,,10
32+,100%,6,7,8,,7
