Recipe Key,recipe_item_material_heavy_quilted_wool_core
Recipe Name,recipe_item_material_heavy_quilted_wool_core
Skill,skill_tailoring
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,844,917,991,38,73
18,4%,808,878,948,39,73
19,4%,771,838,905,40,72
20,4%,735,799,862,41,71
21,5%,698,759,820,42,80
22,9%,662,719,777,43,107
23,16%,625,680,734,44,146
24,26%,589,640,691,45,199
25,39%,553,601,649,46,262
26,54%,516,561,606,47,324
27,68%,480,521,563,48,371
28,80%,443,482,520,49,394
29,88%,407,442,478,50,394
30,93%,370,403,435,50,378
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
